date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,day_of_week_num,month,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_roll_mean_7,usage_cpu_roll_max_7,usage_cpu_roll_mean_30,usage_cpu_roll_max_30,cpu_utilization
2023-01-17,North Europe,Container,0.97,1888,344,99.87,0.89,0,Tuesday,1,1,1,False,0.87,0.54,0.84,0.6857142857142858,0.97,0.7616666666666667,0.98,0.97
2023-01-18,North Europe,VM,0.98,1932,316,108.23,0.88,0,Wednesday,2,1,1,False,0.97,0.51,0.67,0.7300000000000001,0.98,0.7669999999999999,0.98,0.98
2023-01-18,North Europe,Storage,0.55,557,243,108.23,0.88,0,Wednesday,2,1,1,False,0.98,0.87,0.56,0.7285714285714285,0.98,0.7526666666666666,0.98,0.55
2023-01-18,North Europe,Container,0.94,1171,372,108.23,0.88,0,Wednesday,2,1,1,False,0.55,0.97,0.68,0.7657142857142858,0.98,0.761,0.98,0.94
2023-01-19,North Europe,VM,0.57,1645,363,102.09,0.8,0,Thursday,3,1,1,False,0.94,0.98,0.54,0.7699999999999999,0.98,0.7486666666666667,0.98,0.57
2023-01-19,North Europe,Storage,0.75,1197,377,102.09,0.8,0,Thursday,3,1,1,False,0.57,0.55,0.51,0.8042857142857143,0.98,0.7483333333333333,0.98,0.75
2023-01-19,North Europe,Container,0.77,1231,240,102.09,0.8,0,Thursday,3,1,1,False,0.75,0.94,0.87,0.79,0.98,0.7506666666666667,0.98,0.77
2023-01-20,North Europe,VM,0.67,723,438,86.72,1.02,0,Friday,4,1,1,False,0.77,0.57,0.97,0.7471428571428572,0.98,0.7556666666666667,0.98,0.67
2023-01-20,North Europe,Storage,0.98,1352,481,86.72,1.02,0,Friday,4,1,1,False,0.67,0.75,0.98,0.7471428571428572,0.98,0.7636666666666667,0.98,0.98
2023-01-20,North Europe,Container,0.74,1326,482,86.72,1.02,0,Friday,4,1,1,False,0.98,0.77,0.55,0.7742857142857142,0.98,0.771,0.98,0.74
2023-01-21,North Europe,VM,0.83,1871,294,107.38,1.02,1,Saturday,5,1,1,True,0.74,0.67,0.94,0.7585714285714286,0.98,0.7729999999999999,0.98,0.83
2023-01-21,North Europe,Storage,0.57,653,449,107.38,1.02,1,Saturday,5,1,1,True,0.83,0.98,0.57,0.7585714285714287,0.98,0.768,0.98,0.57
2023-01-21,North Europe,Container,0.83,937,317,107.38,1.02,1,Saturday,5,1,1,True,0.57,0.74,0.75,0.7700000000000001,0.98,0.7710000000000001,0.98,0.83
2023-01-22,North Europe,VM,0.67,1297,448,98.84,0.97,1,Sunday,6,1,1,True,0.83,0.83,0.77,0.7557142857142857,0.98,0.763,0.98,0.67
2023-01-22,North Europe,Storage,0.87,1483,229,98.84,0.97,1,Sunday,6,1,1,True,0.67,0.57,0.67,0.7842857142857144,0.98,0.7693333333333334,0.98,0.87
2023-01-22,North Europe,Container,0.91,580,332,98.84,0.97,1,Sunday,6,1,1,True,0.87,0.83,0.98,0.7742857142857142,0.91,0.7746666666666667,0.98,0.91
2023-01-23,North Europe,VM,0.74,1718,394,85.21,0.93,0,Monday,0,1,1,False,0.91,0.67,0.74,0.7742857142857142,0.91,0.7673333333333333,0.98,0.74
2023-01-23,North Europe,Storage,0.76,592,359,85.21,0.93,0,Monday,0,1,1,False,0.74,0.87,0.83,0.7642857142857142,0.91,0.761,0.98,0.76
2023-01-23,North Europe,Container,0.99,560,321,85.21,0.93,0,Monday,0,1,1,False,0.76,0.91,0.57,0.8242857142857142,0.99,0.7723333333333333,0.99,0.99
2023-01-24,North Europe,VM,0.85,1780,207,95.39,1.11,0,Tuesday,1,1,1,False,0.99,0.74,0.83,0.8271428571428572,0.99,0.7733333333333333,0.99,0.85
2023-01-24,North Europe,Storage,0.98,1776,379,95.39,1.11,0,Tuesday,1,1,1,False,0.85,0.76,0.67,0.8714285714285713,0.99,0.7753333333333334,0.99,0.98
2023-01-24,North Europe,Container,0.64,802,326,95.39,1.11,0,Tuesday,1,1,1,False,0.98,0.99,0.87,0.8385714285714284,0.99,0.7693333333333334,0.99,0.64
2023-01-25,North Europe,VM,0.88,585,325,103.44,0.82,0,Wednesday,2,1,1,False,0.64,0.85,0.91,0.8342857142857143,0.99,0.7703333333333333,0.99,0.88
2023-01-25,North Europe,Storage,0.93,1036,344,103.44,0.82,0,Wednesday,2,1,1,False,0.88,0.98,0.74,0.8614285714285714,0.99,0.7733333333333333,0.99,0.93
2023-01-25,North Europe,Container,0.62,1735,224,103.44,0.82,0,Wednesday,2,1,1,False,0.93,0.64,0.76,0.8414285714285714,0.99,0.7716666666666667,0.99,0.62
2023-01-26,North Europe,VM,0.7,1123,203,103.24,0.96,0,Thursday,3,1,1,False,0.62,0.88,0.99,0.8,0.98,0.7763333333333333,0.99,0.7
2023-01-26,North Europe,Storage,0.79,1342,294,103.24,0.96,0,Thursday,3,1,1,False,0.7,0.93,0.85,0.7914285714285715,0.98,0.7799999999999999,0.99,0.79
2023-01-26,North Europe,Container,0.73,1322,336,103.24,0.96,0,Thursday,3,1,1,False,0.79,0.62,0.98,0.7557142857142857,0.93,0.7863333333333333,0.99,0.73
2023-01-27,North Europe,VM,0.53,1223,424,93.23,1.06,0,Friday,4,1,1,False,0.73,0.7,0.64,0.7400000000000001,0.93,0.787,0.99,0.53
2023-01-27,North Europe,Storage,0.69,612,339,93.23,1.06,0,Friday,4,1,1,False,0.53,0.79,0.88,0.7128571428571427,0.93,0.781,0.99,0.69
2023-01-27,North Europe,Container,0.96,500,289,93.23,1.06,0,Friday,4,1,1,False,0.69,0.73,0.93,0.7171428571428571,0.96,0.7806666666666666,0.99,0.96
2023-01-28,North Europe,VM,0.93,833,336,110.31,1.09,1,Saturday,5,1,1,True,0.96,0.53,0.62,0.7614285714285715,0.96,0.7789999999999999,0.99,0.93
2023-01-28,North Europe,Storage,0.83,1087,234,110.31,1.09,1,Saturday,5,1,1,True,0.93,0.69,0.7,0.78,0.96,0.7883333333333334,0.99,0.83
2023-01-28,North Europe,Container,0.5,1819,259,110.31,1.09,1,Saturday,5,1,1,True,0.83,0.96,0.79,0.7385714285714285,0.96,0.7736666666666667,0.99,0.5
2023-01-29,North Europe,VM,0.64,1492,352,91.61,0.97,1,Sunday,6,1,1,True,0.5,0.93,0.73,0.7257142857142858,0.96,0.776,0.99,0.64
2023-01-29,North Europe,Storage,0.66,1748,303,91.61,0.97,1,Sunday,6,1,1,True,0.64,0.83,0.53,0.7442857142857143,0.96,0.7729999999999999,0.99,0.66
2023-01-29,North Europe,Container,0.89,1562,397,91.61,0.97,1,Sunday,6,1,1,True,0.66,0.5,0.69,0.7728571428571429,0.96,0.7769999999999999,0.99,0.89
2023-01-30,North Europe,VM,0.94,715,383,103.31,1.1,0,Monday,0,1,1,False,0.89,0.64,0.96,0.7700000000000001,0.94,0.786,0.99,0.94
2023-01-30,North Europe,Storage,0.64,1680,335,103.31,1.1,0,Monday,0,1,1,False,0.94,0.66,0.93,0.7285714285714285,0.94,0.7746666666666667,0.99,0.64
2023-01-30,North Europe,Container,0.54,1680,246,103.31,1.1,0,Monday,0,1,1,False,0.64,0.89,0.83,0.687142857142857,0.94,0.768,0.99,0.54
2023-01-31,North Europe,VM,0.74,1492,310,95.21,0.98,0,Tuesday,1,1,1,False,0.54,0.94,0.5,0.7214285714285714,0.94,0.765,0.99,0.74
2023-01-31,North Europe,Storage,0.89,1327,370,95.21,0.98,0,Tuesday,1,1,1,False,0.74,0.64,0.64,0.7571428571428571,0.94,0.7756666666666666,0.99,0.89
2023-01-31,North Europe,Container,0.61,1503,332,95.21,0.98,0,Tuesday,1,1,1,False,0.89,0.54,0.66,0.75,0.94,0.7683333333333332,0.99,0.61
2023-02-01,North Europe,VM,0.75,1436,490,88.94,0.88,0,Wednesday,2,2,1,False,0.61,0.74,0.89,0.7300000000000001,0.94,0.771,0.99,0.75
2023-02-01,North Europe,Storage,0.74,574,493,88.94,0.88,0,Wednesday,2,2,1,False,0.75,0.89,0.94,0.7014285714285714,0.89,0.7666666666666667,0.99,0.74
2023-02-01,North Europe,Container,0.51,1733,216,88.94,0.88,0,Wednesday,2,2,1,False,0.74,0.61,0.64,0.6828571428571429,0.89,0.7533333333333333,0.99,0.51
2023-02-02,North Europe,VM,0.81,1664,414,108.13,1.14,0,Thursday,3,2,1,False,0.51,0.75,0.54,0.7214285714285714,0.89,0.7556666666666667,0.99,0.81
2023-02-02,North Europe,Storage,0.68,1841,231,108.13,1.14,0,Thursday,3,2,1,False,0.81,0.74,0.74,0.7128571428571429,0.89,0.753,0.99,0.68
2023-02-02,North Europe,Container,0.79,784,485,108.13,1.14,0,Thursday,3,2,1,False,0.68,0.51,0.89,0.6985714285714286,0.81,0.7463333333333334,0.98,0.79
2023-02-03,North Europe,VM,0.5,812,446,99.28,1.1,0,Friday,4,2,1,False,0.79,0.81,0.61,0.6828571428571429,0.81,0.7346666666666667,0.98,0.5
2023-02-03,North Europe,Storage,0.52,942,454,99.28,1.1,0,Friday,4,2,1,False,0.5,0.68,0.75,0.65,0.81,0.7193333333333333,0.96,0.52
2023-02-03,North Europe,Container,0.57,1577,448,99.28,1.1,0,Friday,4,2,1,False,0.52,0.79,0.74,0.6257142857142857,0.81,0.717,0.96,0.57
2023-02-04,North Europe,VM,0.78,1199,281,103.62,0.94,1,Saturday,5,2,1,True,0.57,0.5,0.51,0.6642857142857144,0.81,0.7136666666666667,0.96,0.78
2023-02-04,North Europe,Storage,0.51,1314,396,103.62,0.94,1,Saturday,5,2,1,True,0.78,0.52,0.81,0.6214285714285713,0.79,0.6996666666666667,0.96,0.51
2023-02-04,North Europe,Container,0.69,1245,394,103.62,0.94,1,Saturday,5,2,1,True,0.51,0.57,0.68,0.6228571428571429,0.79,0.702,0.96,0.69
2023-02-05,North Europe,VM,0.88,1724,445,103.61,1.15,1,Sunday,6,2,1,True,0.69,0.78,0.79,0.6357142857142858,0.88,0.708,0.96,0.88
2023-02-05,North Europe,Storage,0.71,1758,203,103.61,1.15,1,Sunday,6,2,1,True,0.88,0.51,0.5,0.6657142857142857,0.88,0.7053333333333334,0.96,0.71
2023-02-05,North Europe,Container,0.75,941,228,103.61,1.15,1,Sunday,6,2,1,True,0.71,0.69,0.52,0.6985714285714285,0.88,0.706,0.96,0.75
2023-02-06,North Europe,VM,0.66,1421,389,99.64,1.16,0,Monday,0,2,1,False,0.75,0.88,0.57,0.7114285714285715,0.88,0.7103333333333333,0.96,0.66
2023-02-06,North Europe,Storage,0.95,629,392,99.64,1.16,0,Monday,0,2,1,False,0.66,0.71,0.78,0.7357142857142858,0.95,0.719,0.96,0.95
2023-02-06,North Europe,Container,0.85,1894,481,99.64,1.16,0,Monday,0,2,1,False,0.95,0.75,0.51,0.7842857142857144,0.95,0.7153333333333334,0.95,0.85
2023-02-07,North Europe,VM,0.58,795,216,73.8,1.08,0,Tuesday,1,2,1,False,0.85,0.66,0.69,0.7685714285714286,0.95,0.7036666666666667,0.95,0.58
2023-02-07,North Europe,Storage,0.5,1740,260,73.8,1.08,0,Tuesday,1,2,1,False,0.58,0.95,0.88,0.7142857142857143,0.95,0.6926666666666665,0.95,0.5
2023-02-07,North Europe,Container,0.92,541,224,73.8,1.08,0,Tuesday,1,2,1,False,0.5,0.85,0.71,0.7442857142857143,0.95,0.7066666666666667,0.95,0.92
2023-02-08,North Europe,VM,0.61,988,225,100.87,0.97,0,Wednesday,2,2,1,False,0.92,0.58,0.75,0.7242857142857143,0.95,0.7056666666666668,0.95,0.61
2023-02-08,North Europe,Storage,0.96,1811,465,100.87,0.97,0,Wednesday,2,2,1,False,0.61,0.5,0.66,0.7671428571428571,0.96,0.7156666666666668,0.96,0.96
2023-02-08,North Europe,Container,0.65,1210,481,100.87,0.97,0,Wednesday,2,2,1,False,0.96,0.92,0.95,0.7242857142857142,0.96,0.7076666666666667,0.96,0.65
2023-02-09,North Europe,VM,0.86,1694,382,100.92,0.8,0,Thursday,3,2,1,False,0.65,0.61,0.85,0.7257142857142858,0.96,0.705,0.96,0.86
2023-02-09,North Europe,Storage,0.72,863,238,100.92,0.8,0,Thursday,3,2,1,False,0.86,0.96,0.58,0.7457142857142857,0.96,0.7076666666666667,0.96,0.72
2023-02-09,North Europe,Container,0.64,996,203,100.92,0.8,0,Thursday,3,2,1,False,0.72,0.65,0.5,0.7657142857142857,0.96,0.711,0.96,0.64
2023-02-10,North Europe,VM,0.79,1420,264,97.8,1.04,0,Friday,4,2,1,False,0.64,0.86,0.92,0.7471428571428572,0.96,0.7126666666666668,0.96,0.79
2023-02-10,North Europe,Storage,0.79,502,341,97.8,1.04,0,Friday,4,2,1,False,0.79,0.72,0.61,0.7728571428571429,0.96,0.7093333333333334,0.96,0.79
2023-02-10,North Europe,Container,0.79,823,345,97.8,1.04,0,Friday,4,2,1,False,0.79,0.64,0.96,0.7485714285714286,0.86,0.7153333333333334,0.96,0.79
2023-02-11,North Europe,VM,0.9,1252,458,114.78,0.95,1,Saturday,5,2,1,True,0.79,0.79,0.65,0.7842857142857144,0.9,0.7203333333333334,0.96,0.9
2023-02-11,North Europe,Storage,0.55,553,246,114.78,0.95,1,Saturday,5,2,1,True,0.9,0.79,0.86,0.74,0.9,0.714,0.96,0.55
2023-02-11,North Europe,Container,0.72,1188,208,114.78,0.95,1,Saturday,5,2,1,True,0.55,0.79,0.72,0.7400000000000001,0.9,0.7210000000000001,0.96,0.72
2023-02-12,North Europe,VM,0.61,669,208,91.92,0.95,1,Sunday,6,2,1,True,0.72,0.9,0.64,0.7357142857142858,0.9,0.7143333333333334,0.96,0.61
2023-02-12,North Europe,Storage,0.64,539,224,91.92,0.95,1,Sunday,6,2,1,True,0.61,0.55,0.79,0.7142857142857143,0.9,0.713,0.96,0.64
2023-02-12,North Europe,Container,0.54,1918,425,91.92,0.95,1,Sunday,6,2,1,True,0.64,0.72,0.79,0.6785714285714287,0.9,0.7046666666666667,0.96,0.54
2023-02-13,North Europe,VM,0.73,1670,367,109.15,1.03,0,Monday,0,2,1,False,0.54,0.61,0.79,0.67,0.9,0.7123333333333334,0.96,0.73
2023-02-13,North Europe,Storage,0.77,852,258,109.15,1.03,0,Monday,0,2,1,False,0.73,0.64,0.9,0.6514285714285715,0.77,0.7206666666666667,0.96,0.77
2023-02-13,North Europe,Container,0.97,1280,244,109.15,1.03,0,Monday,0,2,1,False,0.77,0.54,0.55,0.7114285714285715,0.97,0.734,0.97,0.97
2023-02-14,North Europe,VM,0.95,1636,432,94.7,1.05,0,Tuesday,1,2,1,False,0.97,0.73,0.72,0.7442857142857143,0.97,0.7396666666666667,0.97,0.95
2023-02-14,North Europe,Storage,0.66,859,422,94.7,1.05,0,Tuesday,1,2,1,False,0.95,0.77,0.61,0.7514285714285714,0.97,0.7446666666666668,0.97,0.66
2023-02-14,North Europe,Container,0.83,1199,362,94.7,1.05,0,Tuesday,1,2,1,False,0.66,0.97,0.64,0.7785714285714285,0.97,0.7493333333333333,0.97,0.83
2023-02-15,North Europe,VM,0.96,784,403,100.97,1.1,0,Wednesday,2,2,1,False,0.83,0.95,0.54,0.8385714285714284,0.97,0.7520000000000001,0.97,0.96
2023-02-15,North Europe,Storage,0.85,1262,426,100.97,1.1,0,Wednesday,2,2,1,False,0.96,0.66,0.73,0.8557142857142858,0.97,0.7566666666666666,0.97,0.85
2023-02-15,North Europe,Container,0.61,1530,228,100.97,1.1,0,Wednesday,2,2,1,False,0.85,0.83,0.77,0.8328571428571427,0.97,0.752,0.97,0.61
2023-02-16,North Europe,VM,0.77,1488,220,92.98,0.97,0,Thursday,3,2,1,False,0.61,0.96,0.97,0.8042857142857143,0.96,0.7556666666666667,0.97,0.77
2023-02-16,North Europe,Storage,0.96,1368,283,92.98,0.97,0,Thursday,3,2,1,False,0.77,0.85,0.95,0.8057142857142857,0.96,0.756,0.97,0.96
2023-02-16,North Europe,Container,0.55,1976,456,92.98,0.97,0,Thursday,3,2,1,False,0.96,0.61,0.66,0.79,0.96,0.746,0.97,0.55
2023-02-17,North Europe,VM,0.63,954,472,96.08,0.85,0,Friday,4,2,1,False,0.55,0.77,0.83,0.7614285714285715,0.96,0.7476666666666667,0.97,0.63
2023-02-17,North Europe,Storage,0.93,1020,365,96.08,0.85,0,Friday,4,2,1,False,0.63,0.96,0.96,0.7571428571428572,0.96,0.7620000000000001,0.97,0.93
2023-02-17,North Europe,Container,0.97,1516,413,96.08,0.85,0,Friday,4,2,1,False,0.93,0.55,0.85,0.7742857142857142,0.97,0.7636666666666667,0.97,0.97
2023-02-18,North Europe,VM,0.71,591,347,102.96,1.03,1,Saturday,5,2,1,True,0.97,0.63,0.61,0.7885714285714286,0.97,0.767,0.97,0.71
2023-02-18,North Europe,Storage,0.82,1213,441,102.96,1.03,1,Saturday,5,2,1,True,0.71,0.93,0.77,0.7957142857142857,0.97,0.7623333333333332,0.97,0.82
2023-02-18,North Europe,Container,0.82,501,424,102.96,1.03,1,Saturday,5,2,1,True,0.82,0.97,0.96,0.7757142857142857,0.97,0.768,0.97,0.82
2023-02-19,North Europe,VM,0.96,750,206,100.05,0.98,1,Sunday,6,2,1,True,0.82,0.71,0.55,0.8342857142857143,0.97,0.7713333333333333,0.97,0.96
2023-02-19,North Europe,Storage,0.6,1607,407,100.05,0.98,1,Sunday,6,2,1,True,0.96,0.82,0.63,0.8300000000000001,0.97,0.7673333333333333,0.97,0.6
2023-02-19,North Europe,Container,0.53,1913,221,100.05,0.98,1,Sunday,6,2,1,True,0.6,0.82,0.93,0.7728571428571428,0.97,0.7636666666666667,0.97,0.53
2023-02-20,North Europe,VM,0.71,1048,258,85.85,0.96,0,Monday,0,2,1,False,0.53,0.96,0.97,0.7357142857142857,0.96,0.7609999999999999,0.97,0.71
2023-02-20,North Europe,Storage,0.52,1423,401,85.85,0.96,0,Monday,0,2,1,False,0.71,0.6,0.71,0.7085714285714285,0.96,0.752,0.97,0.52
2023-02-20,North Europe,Container,0.84,944,292,85.85,0.96,0,Monday,0,2,1,False,0.52,0.53,0.82,0.7114285714285715,0.96,0.7536666666666666,0.97,0.84
2023-02-21,North Europe,VM,0.89,520,424,96.57,0.92,0,Tuesday,1,2,1,False,0.84,0.71,0.82,0.7214285714285714,0.96,0.7533333333333333,0.97,0.89
2023-02-21,North Europe,Storage,0.84,1293,207,96.57,0.92,0,Tuesday,1,2,1,False,0.89,0.52,0.96,0.7042857142857143,0.89,0.763,0.97,0.84
2023-02-21,North Europe,Container,0.85,1251,286,96.57,0.92,0,Tuesday,1,2,1,False,0.84,0.84,0.6,0.7400000000000001,0.89,0.7673333333333333,0.97,0.85
2023-02-22,North Europe,VM,0.94,1418,486,98.39,1.04,0,Wednesday,2,2,1,False,0.85,0.89,0.53,0.7985714285714286,0.94,0.7783333333333332,0.97,0.94
2023-02-22,North Europe,Storage,0.6,1533,394,98.39,1.04,0,Wednesday,2,2,1,False,0.94,0.84,0.71,0.7828571428571429,0.94,0.7769999999999999,0.97,0.6
2023-02-22,North Europe,Container,0.63,1091,292,98.39,1.04,0,Wednesday,2,2,1,False,0.6,0.85,0.52,0.7985714285714286,0.94,0.7799999999999999,0.97,0.63
2023-02-23,North Europe,VM,0.58,1010,492,118.86,1.02,0,Thursday,3,2,1,False,0.63,0.94,0.84,0.7614285714285715,0.94,0.775,0.97,0.58
2023-02-23,North Europe,Storage,0.69,781,484,118.86,1.02,0,Thursday,3,2,1,False,0.58,0.6,0.89,0.7328571428571429,0.94,0.7723333333333333,0.97,0.69
2023-02-23,North Europe,Container,0.5,618,234,118.86,1.02,0,Thursday,3,2,1,False,0.69,0.63,0.84,0.6842857142857143,0.94,0.7566666666666666,0.97,0.5
2023-02-24,North Europe,VM,0.94,807,433,102.58,0.99,0,Friday,4,2,1,False,0.5,0.58,0.85,0.6971428571428572,0.94,0.7563333333333333,0.97,0.94
2023-02-24,North Europe,Storage,0.57,1864,328,102.58,0.99,0,Friday,4,2,1,False,0.94,0.69,0.94,0.6442857142857142,0.94,0.7533333333333334,0.97,0.57
2023-02-24,North Europe,Container,0.57,1168,204,102.58,0.99,0,Friday,4,2,1,False,0.57,0.5,0.6,0.6399999999999999,0.94,0.7446666666666667,0.97,0.57
2023-02-25,North Europe,VM,0.55,1074,272,80.81,1.0,1,Saturday,5,2,1,True,0.57,0.94,0.63,0.6285714285714287,0.94,0.731,0.97,0.55
2023-02-25,North Europe,Storage,0.82,1612,375,80.81,1.0,1,Saturday,5,2,1,True,0.55,0.57,0.58,0.6628571428571428,0.94,0.7300000000000001,0.97,0.82
2023-02-25,North Europe,Container,0.62,1084,444,80.81,1.0,1,Saturday,5,2,1,True,0.82,0.57,0.69,0.6528571428571429,0.94,0.7303333333333334,0.97,0.62
2023-02-26,North Europe,VM,0.98,790,301,100.6,1.25,1,Sunday,6,2,1,True,0.62,0.55,0.5,0.7214285714285714,0.98,0.7373333333333333,0.98,0.98
2023-02-26,North Europe,Storage,0.75,1790,309,100.6,1.25,1,Sunday,6,2,1,True,0.98,0.82,0.94,0.6942857142857142,0.98,0.7303333333333334,0.98,0.75
2023-02-26,North Europe,Container,0.63,1341,464,100.6,1.25,1,Sunday,6,2,1,True,0.75,0.62,0.57,0.7028571428571428,0.98,0.733,0.98,0.63
2023-02-27,North Europe,VM,0.53,1288,340,98.08,1.03,0,Monday,0,2,1,False,0.63,0.98,0.57,0.6971428571428572,0.98,0.7296666666666667,0.98,0.53
2023-02-27,North Europe,Storage,0.71,1286,489,98.08,1.03,0,Monday,0,2,1,False,0.53,0.75,0.55,0.72,0.98,0.7223333333333333,0.98,0.71
2023-02-27,North Europe,Container,0.63,1463,251,98.08,1.03,0,Monday,0,2,1,False,0.71,0.63,0.82,0.6928571428571428,0.98,0.711,0.98,0.63
2023-02-28,North Europe,VM,0.85,1607,462,99.65,0.88,0,Tuesday,1,2,1,False,0.63,0.53,0.62,0.7257142857142858,0.98,0.7156666666666667,0.98,0.85
2023-02-28,North Europe,Storage,0.5,1695,372,99.65,0.88,0,Tuesday,1,2,1,False,0.85,0.71,0.98,0.6571428571428571,0.85,0.705,0.98,0.5
2023-02-28,North Europe,Container,0.91,1058,340,99.65,0.88,0,Tuesday,1,2,1,False,0.5,0.63,0.75,0.6799999999999999,0.91,0.7080000000000001,0.98,0.91
2023-03-01,North Europe,VM,0.68,1492,441,111.43,1.08,0,Wednesday,2,3,1,False,0.91,0.85,0.63,0.6871428571428572,0.91,0.6986666666666667,0.98,0.68
2023-03-01,North Europe,Storage,0.54,1186,248,111.43,1.08,0,Wednesday,2,3,1,False,0.68,0.5,0.53,0.6885714285714286,0.91,0.6966666666666667,0.98,0.54
2023-03-01,North Europe,Container,0.84,1631,425,111.43,1.08,0,Wednesday,2,3,1,False,0.54,0.91,0.71,0.7071428571428572,0.91,0.7070000000000001,0.98,0.84
2023-03-02,North Europe,VM,0.91,787,366,107.91,0.91,0,Thursday,3,3,1,False,0.84,0.68,0.63,0.7471428571428572,0.91,0.7136666666666667,0.98,0.91
2023-03-02,North Europe,Storage,0.94,1505,235,107.91,0.91,0,Thursday,3,3,1,False,0.91,0.54,0.85,0.76,0.94,0.7276666666666667,0.98,0.94
2023-03-02,North Europe,Container,0.89,852,363,107.91,0.91,0,Thursday,3,3,1,False,0.94,0.84,0.5,0.8157142857142858,0.94,0.7293333333333334,0.98,0.89
2023-03-03,North Europe,VM,0.83,1994,485,114.03,0.86,0,Friday,4,3,1,False,0.89,0.91,0.91,0.8042857142857144,0.94,0.7273333333333334,0.98,0.83
2023-03-03,North Europe,Storage,0.57,1161,499,114.03,0.86,0,Friday,4,3,1,False,0.83,0.94,0.68,0.7885714285714285,0.94,0.7183333333333334,0.98,0.57
2023-03-03,North Europe,Container,0.85,952,486,114.03,0.86,0,Friday,4,3,1,False,0.57,0.89,0.54,0.8328571428571429,0.94,0.7183333333333333,0.98,0.85
2023-03-04,North Europe,VM,0.81,1684,471,105.87,1.22,1,Saturday,5,3,1,True,0.85,0.83,0.84,0.8285714285714285,0.94,0.7140000000000001,0.98,0.81
2023-03-04,North Europe,Storage,0.61,1237,341,105.87,1.22,1,Saturday,5,3,1,True,0.81,0.57,0.91,0.7857142857142857,0.94,0.7143333333333334,0.98,0.61
2023-03-04,North Europe,Container,0.85,980,350,105.87,1.22,1,Saturday,5,3,1,True,0.61,0.85,0.94,0.7728571428571429,0.89,0.7216666666666668,0.98,0.85
2023-03-05,North Europe,VM,0.79,1739,357,90.09,0.94,1,Sunday,6,3,1,True,0.85,0.81,0.89,0.7585714285714286,0.85,0.7286666666666667,0.98,0.79
2023-03-05,North Europe,Storage,0.63,633,266,90.09,0.94,1,Sunday,6,3,1,True,0.79,0.61,0.83,0.7300000000000001,0.85,0.7266666666666667,0.98,0.63
2023-03-05,North Europe,Container,0.65,1530,213,90.09,0.94,1,Sunday,6,3,1,True,0.63,0.85,0.57,0.7414285714285714,0.85,0.7316666666666668,0.98,0.65
2023-03-06,North Europe,VM,0.62,1640,224,101.0,0.95,0,Monday,0,3,1,False,0.65,0.79,0.85,0.7085714285714285,0.85,0.721,0.98,0.62
2023-03-06,North Europe,Storage,0.64,1696,211,101.0,0.95,0,Monday,0,3,1,False,0.62,0.63,0.81,0.6842857142857143,0.85,0.7233333333333333,0.98,0.64
2023-03-06,North Europe,Container,0.81,627,295,101.0,0.95,0,Monday,0,3,1,False,0.64,0.65,0.61,0.7128571428571429,0.85,0.7313333333333333,0.98,0.81
2023-03-07,North Europe,VM,0.58,1679,389,84.49,1.01,0,Tuesday,1,3,1,False,0.81,0.62,0.85,0.6742857142857143,0.81,0.7323333333333333,0.98,0.58
2023-03-07,North Europe,Storage,0.95,1382,462,84.49,1.01,0,Tuesday,1,3,1,False,0.58,0.64,0.79,0.6971428571428572,0.95,0.7366666666666666,0.98,0.95
2023-03-07,North Europe,Container,0.65,899,451,84.49,1.01,0,Tuesday,1,3,1,False,0.95,0.81,0.63,0.7000000000000001,0.95,0.7376666666666668,0.98,0.65
2023-03-08,North Europe,VM,0.87,1160,337,89.38,1.05,0,Wednesday,2,3,1,False,0.65,0.58,0.65,0.7314285714285714,0.95,0.734,0.95,0.87
2023-03-08,North Europe,Storage,0.72,1946,264,89.38,1.05,0,Wednesday,2,3,1,False,0.87,0.95,0.62,0.7457142857142857,0.95,0.7330000000000001,0.95,0.72
2023-03-08,North Europe,Container,0.62,712,441,89.38,1.05,0,Wednesday,2,3,1,False,0.72,0.65,0.64,0.7428571428571429,0.95,0.7326666666666667,0.95,0.62
2023-03-09,North Europe,VM,0.9,691,216,90.81,1.15,0,Thursday,3,3,1,False,0.62,0.87,0.81,0.7557142857142857,0.95,0.745,0.95,0.9
2023-03-09,North Europe,Storage,0.58,924,328,90.81,1.15,0,Thursday,3,3,1,False,0.9,0.72,0.58,0.7557142857142857,0.95,0.7406666666666666,0.95,0.58
2023-03-09,North Europe,Container,0.51,1071,247,90.81,1.15,0,Thursday,3,3,1,False,0.58,0.62,0.95,0.6928571428571428,0.9,0.7366666666666667,0.95,0.51
2023-03-10,North Europe,VM,0.73,1163,216,92.17,0.97,0,Friday,4,3,1,False,0.51,0.9,0.65,0.7042857142857143,0.9,0.7326666666666667,0.95,0.73
2023-03-10,North Europe,Storage,0.54,647,476,92.17,0.97,0,Friday,4,3,1,False,0.73,0.58,0.87,0.6571428571428571,0.9,0.734,0.95,0.54
2023-03-10,North Europe,Container,0.89,865,427,92.17,0.97,0,Friday,4,3,1,False,0.54,0.51,0.72,0.6814285714285714,0.9,0.7333333333333333,0.95,0.89
2023-03-11,North Europe,VM,0.99,648,363,108.14,0.88,1,Saturday,5,3,1,True,0.89,0.73,0.62,0.7342857142857142,0.99,0.7436666666666666,0.99,0.99
